route_id,stop_sequence,place_id,stop_name_en,stop_name_bn,cumulative_distance_km,segment_distance_from_previous_km,source_id
BRTA_A_257_NO,3,PLC0212,Malibagh,মালিবাগ,16.4,3.0,SRC_BRTA_METRO_FARES
BRTA_A_257_NO,4,PLC0300,Progati Sarani,প্রগতি সরণী,22.4,6.0,SRC_BRTA_METRO_FARES
BRTA_A_257_NO,5,PLC0005,Airport,এয়ারপোর্ট,29.5,7.1,SRC_BRTA_METRO_FARES
BRTA_A_257_NO,6,PLC0001,Abdullahpur,আব্দুল্লাহপুর,33.1,3.6,SRC_BRTA_METRO_FARES
BRTA_A_257_NO,7,PLC0061,Board Bazar,বোর্ড বাজার,40.9,7.8,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,1,PLC0288,Palashi,পলাশী,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,2,PLC0106,Eden College,ইডেন কলেজ,0.9,0.9,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,3,PLC0331,Shahbag,শাহবাগ,3.4,2.5,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,4,PLC0125,Gulistan,গুলিস্তান,6.1,2.7,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,5,PLC0143,Jatrabari,যাত্রাবাড়ী,9.4,3.3,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,6,PLC0332,Shanir Akhra,শনিরআখড়া,11.0,1.6,SRC_BRTA_METRO_FARES
BRTA_A_259_NO,7,PLC0229,Meghnaghat,মেঘনাঘাট,33.4,22.4,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,1,PLC0113,Fulbaria,ফুলবাড়ীয়া,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,2,PLC0069,Chancharpul,চানখারপুল,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,3,PLC0018,Azimpur,আজিমপুর,5.1,3.6,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,4,PLC0012,Asad Gate,আসাদগেট,8.0,2.9,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,5,PLC0362,Technical,টেকনিক্যাল,11.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,6,PLC0114,Gabtoli,গাবতলী,12.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_260_NO,7,PLC0090,Dhamrai,ধামরাই,42.0,30.0,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,1,PLC0233,Mirpur (Zoo),মিরপুর (চিড়িয়াখানা),0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,2,PLC0239,Mirpur-1,মিরপুর-১,1.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,3,PLC0008,Ansar Camp,আনসারক্যাম্প,2.7,0.9,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,4,PLC0112,Farmgate,ফার্মগেট,9.0,6.3,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,5,PLC0123,Golapshah Mazar (Fulbaria),গোলাপশাহ মাজার (ফুলবাড়ীয়া),14.2,5.2,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,6,PLC0277,Nayabazar (No. 2 Buriganga Bridge),নয়াবাজার (২নং বুড়িগঙ্গা সেতু),15.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_264_NO,7,PLC0181,Keraniganj,কেরানীগঞ্জ,17.2,1.5,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,1,PLC0138,Jagannath University,জগন্নাথ বিশ্ববিদ্যালয়,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,2,PLC0113,Fulbaria,ফুলবাড়িয়া,2.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,3,PLC0291,Paltan,পল্টন,3.2,1.2,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,4,PLC0155,Kakrail,কাকরাইল,4.5,1.3,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,5,PLC0210,Magbazar,মগবাজার,7.0,2.5,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,6,PLC0250,Mohakhali,মহাখালী,11.0,4.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,7,PLC0005,Airport,এয়ারপোর্ট,20.0,9.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,8,PLC0367,Tongi,টঙ্গী,27.0,7.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,9,PLC0117,Gazipur,গাজীপুর,38.0,11.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,10,PLC0197,Konabari,কোনাবাড়ী,45.0,7.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,11,PLC0323,Safipur,সফিপুর,51.0,6.0,SRC_BRTA_METRO_FARES
BRTA_A_265_NO,12,PLC0070,Chandra,চন্দ্রা,55.3,4.3,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,1,PLC0138,Jagannath University,জগন্নাথ বিশ্ববিদ্যালয়,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,2,PLC0113,Fulbaria,ফুলবাড়িয়া,2.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,3,PLC0291,Paltan,পল্টন,3.2,1.2,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,4,PLC0155,Kakrail,কাকরাইল,4.5,1.3,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,5,PLC0210,Magbazar,মগবাজার,7.0,2.5,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,6,PLC0250,Mohakhali,মহাখালী,11.0,4.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,7,PLC0005,Airport,এয়ারপোর্ট,20.0,9.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,8,PLC0367,Tongi,টঙ্গী,27.0,7.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,9,PLC0117,Gazipur,গাজীপুর,38.0,11.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,10,PLC0197,Konabari,কোনাবাড়ী,45.0,7.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,11,PLC0323,Safipur,সফিপুর,51.0,6.0,SRC_BRTA_METRO_FARES
BRTA_A_266_NO,12,PLC0070,Chandra,চন্দ্রা,55.3,4.3,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,1,PLC0046,Basila,বসিলা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,2,PLC0011,Asad Avenue,আসাদ এভিনিউ,3.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,3,PLC0346,Shyamoli,শ্যামলী,4.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,4,PLC0163,Kalyanpur,কল্যাণপুর,5.13,0.33,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,5,PLC0362,Technical,টেকনিক্যাল,6.05,0.92,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,6,PLC0239,Mirpur-1,মিরপুর-১,8.5,2.45,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,7,PLC0245,Mirpur-2,মিরপুর-২,9.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,8,PLC0240,Mirpur-10,মিরপুর-১০,10.3,0.5,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,9,PLC0241,Mirpur-11,মিরপুর-১১,11.3,1.0,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,10,PLC0301,Purabi,পূরবী,11.8,0.5,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,11,PLC0176,Kashi,কাশী,15.0,3.2,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,12,PLC0337,Sheora Bazar,শেওড়া বাজার,19.4,4.4,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,13,PLC0005,Airport,এয়ারপোর্ট,23.4,4.0,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,14,PLC0142,Jasimuddin,জসমউদ্দিন,24.6,1.2,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,15,PLC0001,Abdullahpur,আব্দুল্লাহপুর,27.1,2.5,SRC_BRTA_METRO_FARES
BRTA_A_270_NO,16,PLC0168,Kamarpada,কামারপাড়া,29.2,2.1,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,1,PLC0115,Gabtoli Bridge Par,গাবতলী ব্রীজ পাড়,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,2,PLC0239,Mirpur-1,মিরপুর-১,2.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,3,PLC0245,Mirpur-2,মিরপুর-২,3.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,4,PLC0240,Mirpur-10,মিরপুর-১০,4.8,1.0,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,5,PLC0162,Kalshir Mor,কালশীর মোড়,9.5,4.7,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,6,PLC0193,Khilkhet,খিলক্ষেত,15.0,5.5,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,7,PLC0005,Airport,এয়ারপোর্ট,18.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,8,PLC0001,Abdullahpur,আব্দুল্লাহপুর,21.7,3.7,SRC_BRTA_METRO_FARES
BRTA_A_271_NO,9,PLC0117,Gazipur,গাজীপুর,36.7,15.0,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,1,PLC0115,Gabtoli Bridge Par,গাবতলী ব্রীজ পাড়,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,2,PLC0362,Technical,টেকনিক্যাল,1.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,3,PLC0239,Mirpur-1,মিরপুর-১,3.6,1.8,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,4,PLC0245,Mirpur-2,মিরপুর-২,4.9,1.3,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,5,PLC0240,Mirpur-10,মিরপুর-১০,5.4,0.5,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,6,PLC0241,Mirpur-11,মিরপুর-১১,6.4,1.0,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,7,PLC0302,Purbi,পুরবী,6.9,0.5,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,8,PLC0160,Kalshi,কালশী,9.9,3.0,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,9,PLC0104,ECB Chattar,ইসিবি চত্বর,11.7,1.8,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,10,PLC0154,Kakoli,কাকলী,15.6,3.9,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,11,PLC0252,Mohakhali Amtoli,মহাখালী আমতলী,17.1,1.5,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,12,PLC0129,Gulshan-1,গুলশান-১,18.9,1.8,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,13,PLC0025,Badda Link Road/Madhy Badda,বাড্ডা লিংক রোড/মধ্য বাড্ডা,21.4,2.5,SRC_BRTA_METRO_FARES
BRTA_A_273_NO,14,PLC0231,Meradia Bazar,মেরাদিয়া বাজার,26.5,5.1,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,1,PLC0239,Mirpur-1,মিরপুর-১,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,2,PLC0245,Mirpur-2,মিরপুর-২,1.3,1.3,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,3,PLC0195,Kochukshet,কচুক্ষেত,6.0,4.7,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,4,PLC0324,Sainik Club,সৈনিক ক্লাব,7.2,1.2,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,5,PLC0032,Banani,বনানী,8.0,0.8,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,6,PLC0251,Mohakhali Amtali,মহাখালী আমতলী,10.5,2.5,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,7,PLC0129,Gulshan-1,গুলশান-১,12.2,1.7,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,8,PLC0024,Badda Link Road,বাড্ডা লিংক রোড,13.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,9,PLC0284,Notun Bazar,নতুন বাজার,15.0,1.3,SRC_BRTA_METRO_FARES
BRTA_A_278_NO,10,PLC0049,Beraid,বেরাইদ,21.0,6.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,1,PLC0234,Mirpur DOHS,মিরপুর ডিওএইচ এস,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,2,PLC0159,Kalashi Mor,কালাশি মোড়,3.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,3,PLC0104,ECB Chattar,ইসিবি চত্বর,4.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,4,PLC0068,Cantonment Signal Gate,ক্যান্টনমেন্ট সিগন্যাল গেট,6.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,5,PLC0383,Work Shop,ওয়ার্ক সপ,8.0,2.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,6,PLC0112,Farmgate,ফার্মগেট,12.0,4.0,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,7,PLC0331,Shahbag,শাহবাগ,14.3,2.3,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,8,PLC0125,Gulistan,গুলিস্তান,17.1,2.8,SRC_BRTA_METRO_FARES
BRTA_A_280_NO,9,PLC0260,Motijheel,মতিঝিল,18.9,1.8,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,1,PLC0387,Zoo,চিড়িয়াখানা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,2,PLC0239,Mirpur-1,মিরপুর-১,1.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,3,PLC0362,Technical,টেকনিক্যাল,2.7,0.9,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,4,PLC0346,Shyamoli,শ্যামলী,5.4,2.7,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,5,PLC0012,Asad Gate,আসাদগেট,7.2,1.8,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,6,PLC0112,Farmgate,ফার্মগেট,9.0,1.8,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,7,PLC0298,Press Club,প্রেসক্লাব,12.6,3.6,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,8,PLC0113,Fulbaria,ফুলবাড়িয়া,14.2,1.6,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,9,PLC0016,Ati Bazar,আতি বাজার,15.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,10,PLC0021,Babu Bazar Bridge,বাবু বাজার ব্রীজ,16.9,1.2,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,11,PLC0075,Chun Kutia,চুন কুটিয়া,18.0,1.1,SRC_BRTA_METRO_FARES
BRTA_A_285_NO,12,PLC0182,Keraniganj (New Jail),কেরানীগঞ্জ (নতুন জেল খানা),21.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,1,PLC0243,Mirpur-12,মিরপুর-১২,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,2,PLC0241,Mirpur-11,মিরপুর-১১,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,3,PLC0240,Mirpur-10,মিরপুর-১০,2.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,4,PLC0179,Kazipara,কাজীপাড়া,4.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,5,PLC0339,Sheorapara,শেওড়াপাড়া,5.0,0.5,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,6,PLC0112,Farmgate,ফার্মগেট,9.0,4.0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,7,PLC0331,Shahbag,শাহবাগ,11.3,2.3,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,8,PLC0124,GPO,জিপিও,14.5,3.2,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,9,PLC0225,Mayor Mohammad Hanif Flyover,মেয়র মোহাম্মদ হানিফ ফ্লাইওভার,16.0,1.5,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,10,PLC0332,Shanir Akhra,শনির আখড়া,22.0,6.0,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,11,PLC0348,Signboard,সাইনবোর্ড,25.3,3.3,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,12,PLC0072,Chasara Bus Stand,চাষাঢ়া বাসস্ট্যান্ড,33.2,7.9,SRC_BRTA_METRO_FARES
BRTA_A_288_NO,13,PLC0270,Narayanganj,নারায়ণগঞ্জ,35.0,1.8,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,1,PLC0258,Mohammadpur Shia Mosque,মোহাম্মদপুর শিয়া মসজিদ,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,2,PLC0346,Shyamoli,শ্যামলী,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,3,PLC0343,Shishumela,শিশুমেলা,2.0,0.5,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,4,PLC0004,Agargaon,আগারগাঁও,4.1,2.1,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,5,PLC0250,Mohakhali,মহাখালী,8.0,3.9,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,6,PLC0032,Banani,বনানী,9.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,7,PLC0005,Airport,বিমানবন্দর,17.3,7.5,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,8,PLC0377,Uttara,উত্তরা,19.5,2.2,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,9,PLC0001,Abdullahpur,আব্দুল্লাহপুর,20.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,10,PLC0093,Dhaur,ধউর,25.2,4.4,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,11,PLC0014,Ashulia,আশুলিয়া,28.4,3.2,SRC_BRTA_METRO_FARES
BRTA_A_292_NO,12,PLC0281,Nobinagar (Savar),নবীনগর (সাভার),40.0,11.6,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,1,PLC0140,Japan Garden City,জাপান গার্ডেন সিটি,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,2,PLC0346,Shyamoli,শ্যামলী,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,3,PLC0004,Agargaon,আগারগাঁও,4.1,2.6,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,4,PLC0250,Mohakhali,মহাখালী,8.0,3.9,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,5,PLC0153,Kajli,কাজলী,9.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,6,PLC0005,Airport,এয়ারপোর্ট,17.3,7.5,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,7,PLC0377,Uttara,উত্তরা,19.5,2.2,SRC_BRTA_METRO_FARES
BRTA_A_294_NO,8,PLC0093,Dhaur,ধউর,25.2,5.7,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,1,PLC0243,Mirpur-12,মিরপুর-১২,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,2,PLC0240,Mirpur-10,মিরপুর-১০,3.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,3,PLC0059,Bijoy Smriti,বিজয় স্মরণী,9.4,6.4,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,4,PLC0112,Farmgate,ফার্মগেট,9.9,0.5,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,5,PLC0125,Gulistan,গুলিস্তান,15.0,5.1,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,6,PLC0021,Babu Bazar Bridge,বাবু বাজার ব্রীজ,18.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_295_NO,7,PLC0223,Mawa Ferryghat,মাওয়া ফেরীঘাট,53.0,35.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,1,PLC0016,Ati Bazar,আটিবাজার,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,2,PLC0253,Mohammadpur,মোহাম্মদপুর,5.0,5.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,3,PLC0112,Farmgate,ফার্মগেট,8.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,4,PLC0153,Kajli,কাজলী,13.0,5.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,5,PLC0005,Airport,এয়ারপোর্ট,20.0,7.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,6,PLC0377,Uttara,উত্তরা,23.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_299_NO,7,PLC0093,Dhaur,ধউর,29.0,6.0,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,1,PLC0140,Japan Garden City,জাপান গার্ডেন সিটি,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,2,PLC0347,Shyamoli Ring Road,শ্যামলী রিং রোড,1.5,1.5,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,3,PLC0004,Agargaon,আগারগাঁও,3.5,2.0,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,4,PLC0338,Sheora Para,শেওড়া পাড়া,5.2,1.7,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,5,PLC0240,Mirpur-10,মিরপুর-১০,7.1,1.9,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,6,PLC0160,Kalshi,কালশী,11.8,4.7,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,7,PLC0104,ECB Chattar,ইসিবি চত্বর,13.6,1.8,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,8,PLC0005,Airport,এয়ারপোর্ট,20.3,6.7,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,9,PLC0001,Abdullahpur,আব্দুল্লাহপুর,24.0,3.7,SRC_BRTA_METRO_FARES
BRTA_A_301_NO,10,PLC0093,Dhaur,ধউর,29.5,5.5,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,1,PLC0065,Bonsree (Meradia),বনশ্রী (মেরাদিয়া),0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,2,PLC0314,Rampura Bridge,রামপুরা ব্রীজ,1.0,1.0,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,3,PLC0129,Gulshan-1,গুলশান-১,3.5,2.5,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,4,PLC0250,Mohakhali,মহাখালী,5.3,1.8,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,5,PLC0004,Agargaon,আগারগাঁও,9.2,3.9,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,6,PLC0346,Shyamoli,শ্যামলী,11.2,2.0,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,7,PLC0163,Kalyanpur,কল্যাণপুর,11.7,0.5,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,8,PLC0114,Gabtoli,গাবতলী,13.2,1.5,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,9,PLC0006,Amin Bazar,আমিন বাজার,14.7,1.5,SRC_BRTA_METRO_FARES
BRTA_A_302_NO,10,PLC0326,Savar,সাভার,26.7,12.0,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,1,PLC0046,Basila,বছিলা,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,2,PLC0011,Asad Avenue,আসাদ এভিনিউ,3.0,3.0,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,3,PLC0346,Shyamoli,শ্যামলী,4.8,1.8,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,4,PLC0163,Kalyanpur,কল্যাণপুর,5.13,0.33,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,5,PLC0362,Technical,টেকনিক্যাল,6.05,0.92,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,6,PLC0239,Mirpur-1,মিরপুর-১,8.5,2.45,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,7,PLC0245,Mirpur-2,মিরপুর-২,9.8,1.3,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,8,PLC0240,Mirpur-10,মিরপুর-১০,10.3,0.5,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,9,PLC0241,Mirpur-11,মিরপুর-১১,11.3,1.0,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,10,PLC0302,Purbi,পূর্বী,11.8,0.5,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,11,PLC0160,Kalshi,কালশী,15.0,3.2,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,12,PLC0337,Sheora Bazar,শেওড়া বাজার,19.4,4.4,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,13,PLC0005,Airport,এয়ারপোর্ট,23.4,4.0,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,14,PLC0141,Jasim Uddin,জসীমউদ্দিন,24.6,1.2,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,15,PLC0001,Abdullahpur,আব্দুল্লাহপুর,27.1,2.5,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,16,PLC0169,Kamarpara,কামারপাড়া,29.2,2.1,SRC_BRTA_METRO_FARES
BRTA_A_304_NO,17,PLC0093,Dhaur,ধউর,32.2,3.0,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,1,PLC0244,Mirpur-14,মিরপুর-১৪,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,2,PLC0240,Mirpur-10,মিরপুর-১০,2.1,2.1,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,3,PLC0245,Mirpur-2,মিরপুর-২,3.6,1.5,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,4,PLC0239,Mirpur-1,মিরপুর-১,4.6,1.0,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,5,PLC0114,Gabtoli,গাবতলী,6.6,2.0,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,6,PLC0326,Savar,সাভার,20.1,13.5,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,7,PLC0267,Nabinagar,নবীনগর,28.1,8.0,SRC_BRTA_METRO_FARES
BRTA_A_307_NO,8,PLC0108,EPZ,ইপিজেড,32.7,4.6,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,1,PLC0321,Sadarghat,সদরঘাট,0.0,0,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,2,PLC0125,Gulistan,গুলিস্তান,2.5,2.5,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,3,PLC0291,Paltan,পল্টন,3.5,1.0,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,4,PLC0331,Shahbag,শাহবাগ,5.8,2.3,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,5,PLC0329,Science Lab,সাইন্সল্যাব,7.1,1.3,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,6,PLC0012,Asad Gate,আসাদগেট,9.6,2.5,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,7,PLC0114,Gabtoli,গাবতলী,15.0,5.4,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,8,PLC0326,Savar,সাভার,28.5,13.5,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,9,PLC0267,Nabinagar,নবীনগর,37.0,8.5,SRC_BRTA_METRO_FARES
BRTA_A_309_NO,10,PLC0108,EPZ,ইপিজেড,41.7,4.7,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,1,PLC0236,Mirpur Rupnagar,মিরপুর রূপনগর,0.0,0,SRC_BRTA_METRO_FARES
