route_id,from_place_id,from_name_en,to_place_id,to_name_en,segment_distance_km,direction,source_id
BRTA_A_310_NO,PLC0291,Paltan,PLC0079,Daily Bangla,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0079,Daily Bangla,PLC0291,Paltan,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0079,Daily Bangla,PLC0335,Shapla Chattar,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0335,Shapla Chattar,PLC0079,Daily Bangla,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0335,Shapla Chattar,PLC0010,Arambagh,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0010,Arambagh,PLC0335,Shapla Chattar,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0010,Arambagh,PLC0164,Kamalapur,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0164,Kamalapur,PLC0010,Arambagh,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0164,Kamalapur,PLC0327,Sayedabad,2.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_310_NO,PLC0327,Sayedabad,PLC0164,Kamalapur,2.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0132,Hemayetpur,PLC0114,Gabtoli,7.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0114,Gabtoli,PLC0132,Hemayetpur,7.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0114,Gabtoli,PLC0362,Technical,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0362,Technical,PLC0114,Gabtoli,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0362,Technical,PLC0239,Mirpur-1,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0239,Mirpur-1,PLC0362,Technical,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0239,Mirpur-1,PLC0245,Mirpur-2,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0245,Mirpur-2,PLC0239,Mirpur-1,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0245,Mirpur-2,PLC0246,Mirpur-6,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0246,Mirpur-6,PLC0245,Mirpur-2,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0246,Mirpur-6,PLC0241,Mirpur-11,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0241,Mirpur-11,PLC0246,Mirpur-6,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0241,Mirpur-11,PLC0161,Kalshi Morh,3.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0161,Kalshi Morh,PLC0241,Mirpur-11,3.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0161,Kalshi Morh,PLC0104,ECB Chattar,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0104,ECB Chattar,PLC0161,Kalshi Morh,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0104,ECB Chattar,PLC0204,Kuril Biswa Road,2.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0204,Kuril Biswa Road,PLC0104,ECB Chattar,2.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0204,Kuril Biswa Road,PLC0312,Rampura,7.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0312,Rampura,PLC0204,Kuril Biswa Road,7.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0312,Rampura,PLC0064,Bonsree,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0064,Bonsree,PLC0312,Rampura,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0064,Bonsree,PLC0231,Meradia Bazar,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0231,Meradia Bazar,PLC0064,Bonsree,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0231,Meradia Bazar,PLC0355,Staff Quarter,6.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_314_NO,PLC0355,Staff Quarter,PLC0231,Meradia Bazar,6.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0100,Diabari Chourasta,PLC0221,Mast Plaza,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0221,Mast Plaza,PLC0100,Diabari Chourasta,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0221,Mast Plaza,PLC0005,Airport,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0005,Airport,PLC0221,Mast Plaza,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0005,Airport,PLC0205,Kuril Flyover,4.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0205,Kuril Flyover,PLC0005,Airport,4.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0205,Kuril Flyover,PLC0284,Notun Bazar,3.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0284,Notun Bazar,PLC0205,Kuril Flyover,3.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0284,Notun Bazar,PLC0023,Badda,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0023,Badda,PLC0284,Notun Bazar,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0023,Badda,PLC0312,Rampura,2.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0312,Rampura,PLC0023,Badda,2.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0312,Rampura,PLC0189,Khilgaon Flyover,4.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0189,Khilgaon Flyover,PLC0312,Rampura,4.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0189,Khilgaon Flyover,PLC0359,T&T Para,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0359,T&T Para,PLC0189,Khilgaon Flyover,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0359,T&T Para,PLC0327,Sayedabad,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0327,Sayedabad,PLC0359,T&T Para,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0143,Jatrabari,PLC0295,Postgola,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_317_NO,PLC0295,Postgola,PLC0143,Jatrabari,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0243,Mirpur-12,PLC0158,Kalapani,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0158,Kalapani,PLC0243,Mirpur-12,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0158,Kalapani,PLC0035,Bangabandhu College,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0035,Bangabandhu College,PLC0158,Kalapani,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0035,Bangabandhu College,PLC0241,Mirpur-11,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0241,Mirpur-11,PLC0035,Bangabandhu College,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0241,Mirpur-11,PLC0240,Mirpur-10,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0240,Mirpur-10,PLC0241,Mirpur-11,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0240,Mirpur-10,PLC0179,Kazipara,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0179,Kazipara,PLC0240,Mirpur-10,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0179,Kazipara,PLC0112,Farmgate,5.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0112,Farmgate,PLC0179,Kazipara,5.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0112,Farmgate,PLC0125,Gulistan,5.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0125,Gulistan,PLC0112,Farmgate,5.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0125,Gulistan,PLC0327,Sayedabad,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0327,Sayedabad,PLC0125,Gulistan,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,0.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,0.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0143,Jatrabari,PLC0172,Kanchpur Bridge,9.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_319_NO,PLC0172,Kanchpur Bridge,PLC0143,Jatrabari,9.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0387,Zoo,PLC0352,Soni Cinema Hall,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0352,Soni Cinema Hall,PLC0387,Zoo,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0352,Soni Cinema Hall,PLC0245,Mirpur-2,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0245,Mirpur-2,PLC0352,Soni Cinema Hall,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0245,Mirpur-2,PLC0240,Mirpur-10,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0240,Mirpur-10,PLC0245,Mirpur-2,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0240,Mirpur-10,PLC0241,Mirpur-11,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0241,Mirpur-11,PLC0240,Mirpur-10,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0241,Mirpur-11,PLC0302,Purbi,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0302,Purbi,PLC0241,Mirpur-11,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0302,Purbi,PLC0160,Kalshi,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0160,Kalshi,PLC0302,Purbi,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0160,Kalshi,PLC0227,Md. Zillur Rahman Flyover,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0227,Md. Zillur Rahman Flyover,PLC0160,Kalshi,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0227,Md. Zillur Rahman Flyover,PLC0205,Kuril Flyover,3.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0205,Kuril Flyover,PLC0227,Md. Zillur Rahman Flyover,3.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0205,Kuril Flyover,PLC0284,Notun Bazar,2.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0284,Notun Bazar,PLC0205,Kuril Flyover,2.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0284,Notun Bazar,PLC0023,Badda,2.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0023,Badda,PLC0284,Notun Bazar,2.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0023,Badda,PLC0312,Rampura,1.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0312,Rampura,PLC0023,Badda,1.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0312,Rampura,PLC0213,Malibagh Choudhurypara,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0213,Malibagh Choudhurypara,PLC0312,Rampura,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0213,Malibagh Choudhurypara,PLC0266,Mugda,4.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0266,Mugda,PLC0213,Malibagh Choudhurypara,4.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0266,Mugda,PLC0327,Sayedabad,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0327,Sayedabad,PLC0266,Mugda,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_320_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0244,Mirpur-14,PLC0194,Kochukhet,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0194,Kochukhet,PLC0244,Mirpur-14,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0194,Kochukhet,PLC0112,Farmgate,5.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0112,Farmgate,PLC0194,Kochukhet,5.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0112,Farmgate,PLC0178,Kawran Bazar,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0178,Kawran Bazar,PLC0112,Farmgate,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0178,Kawran Bazar,PLC0331,Shahbag,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0331,Shahbag,PLC0178,Kawran Bazar,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0331,Shahbag,PLC0125,Gulistan,2.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0125,Gulistan,PLC0331,Shahbag,2.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0125,Gulistan,PLC0260,Motijheel,2.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_327_NO,PLC0260,Motijheel,PLC0125,Gulistan,2.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0046,Basila,PLC0259,Mohammadpur Town Hall,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0259,Mohammadpur Town Hall,PLC0046,Basila,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0259,Mohammadpur Town Hall,PLC0341,Shia Masjid,0.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0341,Shia Masjid,PLC0259,Mohammadpur Town Hall,0.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0341,Shia Masjid,PLC0012,Asad Gate,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0012,Asad Gate,PLC0341,Shia Masjid,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0012,Asad Gate,PLC0215,Manik Mia,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0215,Manik Mia,PLC0012,Asad Gate,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0215,Manik Mia,PLC0344,Shukrabad,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0344,Shukrabad,PLC0215,Manik Mia,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0344,Shukrabad,PLC0279,New Market,2.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0279,New Market,PLC0344,Shukrabad,2.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0279,New Market,PLC0018,Azimpur,0.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0018,Azimpur,PLC0279,New Market,0.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0018,Azimpur,PLC0071,Chankharpul,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0071,Chankharpul,PLC0018,Azimpur,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0071,Chankharpul,PLC0332,Shanir Akhra,6.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0332,Shanir Akhra,PLC0071,Chankharpul,6.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0332,Shanir Akhra,PLC0348,Signboard,3.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_329_NO,PLC0348,Signboard,PLC0332,Shanir Akhra,3.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0270,Narayanganj,PLC0332,Shanir Akhra,3.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0332,Shanir Akhra,PLC0270,Narayanganj,3.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0332,Shanir Akhra,PLC0143,Jatrabari,0.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0143,Jatrabari,PLC0332,Shanir Akhra,0.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0327,Sayedabad,PLC0260,Motijheel,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0260,Motijheel,PLC0327,Sayedabad,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0260,Motijheel,PLC0291,Paltan,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0291,Paltan,PLC0260,Motijheel,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0291,Paltan,PLC0212,Malibagh,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0212,Malibagh,PLC0291,Paltan,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0212,Malibagh,PLC0210,Magbazar,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0210,Magbazar,PLC0212,Malibagh,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0210,Magbazar,PLC0250,Mohakhali,4.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0250,Mohakhali,PLC0210,Magbazar,4.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0250,Mohakhali,PLC0154,Kakoli,1.7,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0154,Kakoli,PLC0250,Mohakhali,1.7,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0154,Kakoli,PLC0104,ECB Chattar,4.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0104,ECB Chattar,PLC0154,Kakoli,4.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0104,ECB Chattar,PLC0302,Purbi,3.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0302,Purbi,PLC0104,ECB Chattar,3.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0302,Purbi,PLC0243,Mirpur-12,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0243,Mirpur-12,PLC0302,Purbi,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0243,Mirpur-12,PLC0245,Mirpur-2,3.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0245,Mirpur-2,PLC0243,Mirpur-12,3.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0245,Mirpur-2,PLC0239,Mirpur-1,1.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0239,Mirpur-1,PLC0245,Mirpur-2,1.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0239,Mirpur-1,PLC0098,Diabari,1.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_330_NO,PLC0098,Diabari,PLC0239,Mirpur-1,1.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0269,Nandan Park,PLC0108,EPZ,9.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0108,EPZ,PLC0269,Nandan Park,9.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0108,EPZ,PLC0267,Nabinagar,4.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0267,Nabinagar,PLC0108,EPZ,4.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0267,Nabinagar,PLC0326,Savar,8.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0326,Savar,PLC0267,Nabinagar,8.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0326,Savar,PLC0132,Hemayetpur,6.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0132,Hemayetpur,PLC0326,Savar,6.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0132,Hemayetpur,PLC0114,Gabtoli,7.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0114,Gabtoli,PLC0132,Hemayetpur,7.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0114,Gabtoli,PLC0346,Shyamoli,3.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0346,Shyamoli,PLC0114,Gabtoli,3.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0346,Shyamoli,PLC0012,Asad Gate,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0012,Asad Gate,PLC0346,Shyamoli,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0012,Asad Gate,PLC0112,Farmgate,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0112,Farmgate,PLC0012,Asad Gate,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0112,Farmgate,PLC0039,Banglamotor,2.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0039,Banglamotor,PLC0112,Farmgate,2.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0039,Banglamotor,PLC0331,Shahbag,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0331,Shahbag,PLC0039,Banglamotor,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0331,Shahbag,PLC0298,Press Club,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0298,Press Club,PLC0331,Shahbag,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0298,Press Club,PLC0291,Paltan,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0291,Paltan,PLC0298,Press Club,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0291,Paltan,PLC0124,GPO,0.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0124,GPO,PLC0291,Paltan,0.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0124,GPO,PLC0260,Motijheel,1.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0260,Motijheel,PLC0124,GPO,1.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0260,Motijheel,PLC0365,Tikatuli,1.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0365,Tikatuli,PLC0260,Motijheel,1.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0365,Tikatuli,PLC0327,Sayedabad,1.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0327,Sayedabad,PLC0365,Tikatuli,1.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0327,Sayedabad,PLC0143,Jatrabari,1.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0143,Jatrabari,PLC0327,Sayedabad,1.0,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0143,Jatrabari,PLC0332,Shanir Akhra,1.6,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0332,Shanir Akhra,PLC0143,Jatrabari,1.6,reverse,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0332,Shanir Akhra,PLC0348,Signboard,3.4,forward,SRC_BRTA_METRO_FARES
BRTA_A_331_NO,PLC0348,Signboard,PLC0332,Shanir Akhra,3.4,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0244,Mirpur-14,PLC0240,Mirpur-10,2.1,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0240,Mirpur-10,PLC0244,Mirpur-14,2.1,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0240,Mirpur-10,PLC0239,Mirpur-1,1.9,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0239,Mirpur-1,PLC0240,Mirpur-10,1.9,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0239,Mirpur-1,PLC0093,Dhaur,13.3,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0093,Dhaur,PLC0239,Mirpur-1,13.3,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0093,Dhaur,PLC0014,Ashulia,3.2,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0014,Ashulia,PLC0093,Dhaur,3.2,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0014,Ashulia,PLC0110,Fantasy,6.5,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0110,Fantasy,PLC0014,Ashulia,6.5,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0110,Fantasy,PLC0108,EPZ,3.8,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0108,EPZ,PLC0110,Fantasy,3.8,reverse,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0108,EPZ,PLC0269,Nandan Park,9.0,forward,SRC_BRTA_METRO_FARES
BRTA_A_333_NO,PLC0269,Nandan Park,PLC0108,EPZ,9.0,reverse,SRC_BRTA_METRO_FARES
